gender,age,marital_status,education,nb_depend_child,employ_status,yrs_current_job,yrs_employed,net_income,spouse_work,spouse_income,residential_status,yrs_current_address,loan_amount,loan_purpose,loan_length,collateral,writeoff
M,33,married,postgrad,0,self_employ,8,6,153000,no,0,owner_morg,9,79852,home_improv,46,yes,no
F,28,widowed,univ,1,part_time,2,2,31875,no,0,tenant,7,12029,wedding,36,no,no
M,33,widowed,highsch,2,self_employ,8,8,57375,no,0,owner,1,49642,debt_consol,58,yes,yes
M,31,single,highsch,0,self_employ,7,10,57375,no,0,owner,1,17567,wedding,29,no,yes
F,28,single,univ,0,full_time,4,8,53125,no,0,owner,9,15605,debt_consol,42,yes,no
M,26,married,basic,3,full_time,1,2,21250,yes,42839,owner,9,13889,other,31,yes,no
M,31,divorced,highsch,0,full_time,7,6,47813,no,0,owner,15,34015,home_improv,53,yes,no
F,37,divorced,univ,3,self_employ,9,14,95625,no,0,tenant,1,20790,vehicle,37,no,no
M,23,married,highsch,0,self_employ,1,2,38250,yes,38435,tenant,6,59258,debt_consol,44,yes,no
F,29,divorced,highsch,0,full_time,3,2,31875,no,0,owner,4,19137,wedding,24,yes,no
M,49,single,postgrad,0,full_time,4,22,127500,no,0,owner_morg,4,18043,wedding,31,no,yes
M,49,married,univ,0,self_employ,13,19,95625,yes,31817,owner,1,127043,home_improv,90,yes,no
M,36,married,highsch,0,unemployed,0,6,0,yes,12638,owner,14,8583,debt_consol,11,no,no
F,37,single,highsch,0,unemployed,0,9,0,no,0,tenant,13,16883,wedding,28,no,yes
F,43,widowed,highsch,2,full_time,4,13,47813,no,0,owner,15,8924,debt_consol,8,no,no
F,33,married,highsch,0,full_time,0,6,47813,yes,48294,tenant,13,56417,debt_consol,46,no,no
F,26,divorced,univ,1,unemployed,0,2,0,no,0,owner,7,12867,vehicle,31,yes,yes
F,23,single,univ,0,full_time,0,3,53125,no,0,owner,4,9513,other,9,yes,no
M,37,divorced,basic,2,self_employ,4,8,38250,no,0,owner_morg,10,12543,debt_consol,51,no,yes
M,33,married,highsch,2,self_employ,1,4,57375,no,0,owner,4,46945,home_improv,38,yes,no
M,26,married,basic,1,self_employ,0,2,25500,yes,29565,owner_morg,6,8922,other,12,no,yes
F,30,divorced,basic,0,full_time,5,6,31875,no,0,tenant,9,11343,vehicle,35,no,no
F,25,single,basic,0,self_employ,4,4,25500,no,0,owner,5,16704,other,31,yes,no
M,30,married,postgrad,1,full_time,4,6,127500,yes,84542,owner,6,151338,debt_consol,88,no,no
M,39,married,highsch,2,unemployed,0,8,0,yes,49295,tenant,7,29817,holidays,54,no,no
F,48,divorced,basic,0,unemployed,0,3,0,no,0,tenant,14,15649,vehicle,27,no,no
M,36,single,univ,0,unemployed,0,14,0,no,0,owner_morg,2,18956,vehicle,48,yes,no
M,24,single,highsch,0,part_time,0,1,19125,no,0,owner_morg,3,10489,other,58,yes,no
M,40,divorced,univ,2,part_time,0,14,47813,no,0,owner,1,44367,debt_consol,28,no,yes
F,30,single,highsch,0,full_time,4,6,47813,no,0,tenant,1,31198,debt_consol,26,no,yes
M,43,divorced,highsch,3,full_time,5,15,47813,no,0,owner_morg,11,46415,home_improv,33,no,no
F,27,single,univ,0,self_employ,1,4,63750,no,0,tenant,5,6295,wedding,7,no,no
F,41,divorced,highsch,2,full_time,6,18,47813,no,0,tenant,3,40694,debt_consol,52,no,yes
F,52,divorced,highsch,1,part_time,11,21,33469,no,0,tenant,4,6832,other,7,no,yes
M,31,divorced,highsch,1,self_employ,2,9,57375,no,0,owner_morg,12,22403,debt_consol,52,no,yes
M,38,divorced,postgrad,0,full_time,10,10,127500,no,0,tenant,11,18948,debt_consol,49,yes,no
M,21,single,highsch,0,self_employ,2,2,38250,no,0,owner_morg,3,20896,vehicle,48,yes,no
M,34,married,basic,1,self_employ,0,10,38250,yes,49948,owner_morg,2,57030,debt_consol,54,no,no
F,32,single,postgrad,0,full_time,7,9,127500,no,0,tenant,11,93539,debt_consol,47,no,yes
F,57,widowed,univ,0,part_time,11,19,55781,no,0,owner_morg,5,39764,home_improv,39,no,no
F,27,married,highsch,0,unemployed,0,1,0,yes,3638,owner_morg,8,19962,holidays,29,no,yes
F,23,single,highsch,0,unemployed,0,0,0,no,0,owner_morg,3,6633,wedding,12,yes,no
F,46,married,univ,1,unemployed,0,0,0,yes,17587,tenant,14,13934,vehicle,45,no,no
M,36,married,basic,1,part_time,7,6,19125,yes,59016,tenant,12,16302,debt_consol,45,no,no
M,48,single,postgrad,0,full_time,1,3,127500,no,0,tenant,11,8913,vehicle,6,no,yes
F,35,single,postgrad,0,full_time,3,6,127500,no,0,owner_morg,11,33145,home_improv,38,no,yes
M,22,married,highsch,0,self_employ,2,3,38250,no,0,owner,3,16906,vehicle,47,no,yes
M,35,single,highsch,0,unemployed,0,13,0,no,0,tenant,8,14149,other,25,no,no
F,24,widowed,highsch,1,self_employ,1,2,38250,no,0,owner,5,24060,other,51,no,no
M,37,single,highsch,0,self_employ,7,6,57375,no,0,owner_morg,13,20146,wedding,29,yes,no
M,30,married,highsch,0,self_employ,2,2,57375,yes,50734,owner,12,90812,home_improv,37,yes,yes
M,27,widowed,postgrad,0,full_time,3,3,85000,no,0,tenant,6,10213,debt_consol,48,no,no
M,26,married,highsch,0,part_time,2,3,19125,yes,55412,owner,3,8400,other,11,yes,no
F,35,married,univ,1,full_time,6,14,79688,yes,37914,owner_morg,1,49398,debt_consol,58,no,no
F,35,single,postgrad,0,full_time,3,14,127500,no,0,tenant,6,47524,debt_consol,45,yes,no
M,24,divorced,univ,0,full_time,1,3,53125,no,0,owner_morg,3,18709,other,29,yes,no
F,26,divorced,univ,2,full_time,4,5,53125,no,0,tenant,6,39532,other,28,no,yes
M,24,divorced,highsch,1,unemployed,0,2,0,no,0,tenant,4,14245,wedding,47,no,yes
F,24,widowed,basic,0,unemployed,0,0,0,no,0,tenant,3,12302,other,30,no,no
M,31,married,basic,0,part_time,6,8,19125,yes,50631,owner,3,35707,home_improv,36,no,yes
M,40,single,basic,0,full_time,5,17,31875,no,0,tenant,15,11515,wedding,54,no,no
F,41,divorced,basic,0,full_time,8,18,31875,no,0,tenant,9,25682,debt_consol,57,no,no
F,28,single,univ,0,full_time,4,6,53125,no,0,owner,1,30653,home_improv,51,no,yes
M,24,single,univ,0,self_employ,2,4,63750,no,0,owner_morg,8,28505,debt_consol,48,no,yes
F,28,single,highsch,0,full_time,3,6,31875,no,0,owner,7,23008,other,55,yes,no
M,27,married,highsch,0,full_time,5,6,31875,no,0,owner_morg,4,25934,holidays,33,yes,no
F,23,single,univ,0,self_employ,2,2,63750,no,0,tenant,8,36434,debt_consol,24,yes,no
M,21,single,basic,0,full_time,0,0,21250,no,0,w_parents,4,19081,vehicle,46,no,no
M,34,married,highsch,1,full_time,7,8,47813,yes,48220,tenant,11,78601,other,51,yes,no
M,42,widowed,basic,1,self_employ,3,6,38250,no,0,tenant,4,33386,debt_consol,59,no,yes
F,42,single,highsch,0,part_time,12,10,28688,no,0,owner,6,9654,vehicle,10,yes,no
F,39,single,highsch,0,unemployed,0,14,0,no,0,owner,6,17973,other,39,yes,no
M,46,widowed,highsch,0,unemployed,0,1,0,no,0,owner,13,19684,other,57,yes,no
M,24,widowed,univ,1,self_employ,0,2,63750,no,0,tenant,3,36042,debt_consol,29,no,no
M,36,single,highsch,0,full_time,2,5,47813,no,0,owner,6,45937,debt_consol,55,yes,no
M,31,married,univ,2,full_time,0,3,79688,yes,73656,tenant,6,58825,other,25,no,yes
M,43,married,postgrad,0,full_time,9,13,127500,yes,65544,owner_morg,7,137454,debt_consol,61,yes,no
F,25,single,highsch,0,self_employ,1,1,38250,no,0,owner_morg,5,18257,other,43,yes,no
F,38,married,highsch,2,part_time,3,2,28688,yes,32242,tenant,14,39345,debt_consol,58,no,no
F,34,married,univ,1,unemployed,0,6,0,yes,32319,owner,5,16886,debt_consol,34,yes,no
M,49,divorced,highsch,1,full_time,5,22,47813,no,0,tenant,7,18176,vehicle,46,no,yes
M,28,divorced,postgrad,1,full_time,5,5,85000,no,0,owner,3,63545,home_improv,26,yes,no
F,34,widowed,univ,2,self_employ,6,8,95625,no,0,tenant,6,44750,debt_consol,60,no,no
F,33,married,highsch,1,part_time,6,7,28688,yes,44085,tenant,10,8514,holidays,7,yes,yes
M,30,single,basic,0,full_time,2,7,31875,no,0,owner_morg,14,5632,debt_consol,10,no,yes
M,33,married,univ,2,full_time,2,9,79688,yes,64714,owner_morg,14,41832,debt_consol,37,no,no
M,34,married,highsch,1,full_time,3,9,47813,no,0,tenant,1,36973,debt_consol,53,no,no
F,23,married,basic,0,part_time,3,4,12750,yes,34178,tenant,5,26387,holidays,46,no,yes
M,34,single,postgrad,0,full_time,4,13,127500,no,0,tenant,15,51989,debt_consol,44,no,yes
F,26,single,basic,0,self_employ,1,2,25500,no,0,tenant,8,16666,vehicle,35,no,yes
M,38,single,highsch,0,self_employ,6,12,57375,no,0,tenant,1,33100,debt_consol,56,no,yes
F,26,married,basic,1,unemployed,0,1,0,yes,40313,tenant,3,8010,debt_consol,7,no,no
F,25,divorced,univ,0,part_time,1,5,31875,no,0,tenant,5,11208,wedding,38,no,yes
M,25,married,highsch,1,self_employ,3,3,38250,yes,49448,owner,7,16593,vehicle,25,yes,yes
M,41,divorced,highsch,0,full_time,6,10,47813,no,0,tenant,13,44430,debt_consol,43,no,yes
F,28,divorced,basic,2,full_time,0,0,21250,no,0,tenant,3,5557,vehicle,10,no,no
M,32,divorced,univ,2,self_employ,5,10,95625,no,0,owner,6,69302,home_improv,55,yes,no
F,28,divorced,univ,0,full_time,2,7,53125,no,0,tenant,4,7540,debt_consol,6,no,no
F,40,widowed,postgrad,1,full_time,9,15,127500,no,0,tenant,12,86594,other,36,yes,no
M,24,single,univ,0,unemployed,0,5,0,no,0,tenant,7,18809,other,27,no,yes
F,25,single,univ,0,full_time,3,4,53125,no,0,owner_morg,2,45557,debt_consol,55,no,yes
F,25,divorced,univ,0,full_time,0,4,53125,no,0,tenant,1,45361,debt_consol,34,no,yes
F,40,divorced,postgrad,0,full_time,11,14,127500,no,0,owner_morg,8,98713,debt_consol,25,yes,no
M,30,married,highsch,0,unemployed,0,1,0,yes,20525,owner,6,10155,holidays,53,no,yes
F,28,single,univ,0,part_time,4,7,31875,no,0,owner,10,28769,debt_consol,26,yes,no
M,27,married,highsch,0,unemployed,0,7,0,yes,23640,tenant,10,7498,other,9,no,yes
F,30,single,highsch,0,part_time,0,3,28688,no,0,tenant,2,20584,wedding,57,no,yes
M,28,widowed,highsch,0,full_time,0,3,31875,no,0,owner_morg,1,8009,vehicle,10,yes,no
F,27,divorced,postgrad,1,full_time,0,1,85000,no,0,owner_morg,9,22010,wedding,58,no,yes
F,42,widowed,highsch,2,full_time,7,9,47813,no,0,tenant,9,10696,debt_consol,58,no,no
M,35,divorced,highsch,1,part_time,7,12,28688,no,0,owner,5,21305,debt_consol,37,yes,no
M,48,divorced,highsch,0,full_time,6,5,47813,no,0,tenant,14,30790,debt_consol,59,no,no
M,34,married,univ,1,part_time,8,6,47813,no,0,owner,6,15621,holidays,31,no,no
F,31,divorced,univ,1,self_employ,6,9,95625,no,0,owner,15,10482,debt_consol,52,yes,no
F,29,divorced,univ,0,full_time,4,7,53125,no,0,tenant,3,52170,debt_consol,33,no,yes
M,31,single,highsch,0,full_time,1,4,47813,no,0,owner_morg,8,32198,home_improv,32,no,yes
M,24,single,univ,0,part_time,0,3,31875,no,0,tenant,3,15242,wedding,54,no,yes
F,23,single,univ,0,unemployed,0,2,0,no,0,owner,3,6662,other,6,yes,no
M,31,single,highsch,0,self_employ,5,8,57375,no,0,tenant,5,54779,debt_consol,45,no,no
F,35,married,highsch,2,unemployed,0,13,0,yes,27029,tenant,12,13350,other,46,no,yes
M,28,single,postgrad,0,full_time,3,5,85000,no,0,owner_morg,10,82833,debt_consol,30,no,no
F,28,single,univ,0,part_time,1,1,31875,no,0,owner_morg,4,15350,vehicle,26,yes,no
F,37,divorced,univ,0,part_time,9,14,47813,no,0,owner,13,13572,debt_consol,36,no,yes
M,26,married,univ,2,self_employ,0,2,63750,yes,48672,owner,9,36724,home_improv,54,yes,no
F,27,single,highsch,0,full_time,0,7,31875,no,0,tenant,2,28115,wedding,32,no,yes
M,42,divorced,univ,2,part_time,6,19,47813,no,0,tenant,14,15065,wedding,33,no,yes
F,31,widowed,univ,2,part_time,5,9,47813,no,0,tenant,15,44586,other,28,no,no
F,23,single,univ,0,unemployed,0,0,0,no,0,owner_morg,8,6119,debt_consol,10,yes,no
M,32,married,postgrad,1,self_employ,5,6,153000,yes,39047,owner_morg,8,100450,home_improv,83,no,no
M,28,divorced,basic,0,full_time,2,2,21250,no,0,owner,3,20693,wedding,37,yes,no
M,23,divorced,highsch,0,full_time,1,2,31875,no,0,owner,6,5452,other,6,no,yes
M,32,married,highsch,2,self_employ,3,10,57375,yes,48119,tenant,13,76320,debt_consol,38,no,no
F,33,single,postgrad,0,full_time,3,8,127500,no,0,tenant,4,61070,debt_consol,31,no,yes
F,36,divorced,univ,2,unemployed,0,5,0,no,0,tenant,5,5532,debt_consol,10,no,yes
M,30,single,highsch,0,full_time,2,6,47813,no,0,owner,4,34069,home_improv,24,yes,no
F,22,divorced,highsch,0,self_employ,1,2,38250,no,0,tenant,8,23668,other,46,no,yes
F,35,married,postgrad,0,part_time,4,10,76500,yes,70757,tenant,7,16865,other,49,yes,no
F,29,single,univ,0,self_employ,6,5,63750,no,0,owner,6,43970,home_improv,42,yes,no
M,25,single,highsch,0,self_employ,0,2,38250,no,0,owner,3,36263,debt_consol,41,no,yes
M,36,married,highsch,0,self_employ,2,8,57375,no,0,tenant,14,46561,other,33,no,yes
F,45,divorced,postgrad,2,full_time,7,22,127500,no,0,owner_morg,5,70343,debt_consol,54,no,yes
M,48,divorced,highsch,0,part_time,15,16,28688,no,0,owner_morg,12,11848,other,51,no,yes
F,32,divorced,highsch,3,full_time,0,2,47813,no,0,tenant,9,15289,other,30,no,yes
M,32,divorced,univ,0,part_time,4,7,47813,no,0,tenant,13,47128,debt_consol,35,no,yes
M,26,single,basic,0,full_time,2,2,21250,no,0,tenant,2,14480,vehicle,36,no,no
F,28,widowed,highsch,1,full_time,1,4,31875,no,0,owner,8,20532,wedding,50,no,no
M,28,married,highsch,1,full_time,4,4,31875,yes,47786,owner_morg,10,32682,home_improv,25,yes,no
M,40,married,postgrad,2,full_time,10,13,127500,no,0,owner_morg,3,57336,home_improv,58,yes,no
M,28,single,highsch,0,full_time,2,3,31875,no,0,owner,6,8011,wedding,7,no,no
M,39,divorced,highsch,1,part_time,0,14,28688,no,0,owner,1,22217,other,47,no,yes
F,24,single,univ,0,full_time,2,2,53125,no,0,tenant,8,34487,debt_consol,40,no,yes
M,22,widowed,univ,0,part_time,1,2,31875,no,0,tenant,4,17131,debt_consol,55,no,no
M,41,married,highsch,2,unemployed,0,17,0,no,0,tenant,5,16672,debt_consol,54,no,no
F,30,divorced,highsch,0,full_time,6,5,47813,no,0,tenant,1,31961,debt_consol,35,no,yes
M,33,single,postgrad,0,full_time,4,12,127500,no,0,tenant,9,91505,other,28,no,yes
M,34,single,univ,0,part_time,6,12,47813,no,0,tenant,3,17011,wedding,51,no,yes
F,37,married,highsch,1,full_time,3,14,47813,yes,52192,tenant,1,50315,debt_consol,36,no,no
F,31,divorced,postgrad,1,full_time,0,10,127500,no,0,owner_morg,12,126499,home_improv,76,yes,no
M,28,married,postgrad,0,self_employ,3,8,102000,yes,67536,owner,5,73429,home_improv,48,no,no
F,45,single,basic,0,part_time,4,11,19125,no,0,tenant,4,18879,vehicle,48,no,yes
F,35,single,basic,0,unemployed,0,2,0,no,0,tenant,11,18637,other,37,no,no
F,33,married,highsch,2,part_time,4,8,28688,yes,45668,owner_morg,9,6332,debt_consol,10,yes,yes
M,33,single,basic,0,full_time,5,11,31875,no,0,owner_morg,1,7200,vehicle,12,yes,no
M,40,divorced,basic,1,self_employ,10,10,38250,no,0,tenant,7,17148,other,30,no,no
M,26,widowed,univ,2,unemployed,0,1,0,no,0,tenant,6,7965,wedding,10,no,yes
M,28,divorced,highsch,3,full_time,1,1,31875,no,0,tenant,2,16517,vehicle,58,no,yes
M,36,married,univ,1,self_employ,7,6,95625,yes,67572,owner_morg,12,112067,home_improv,81,no,no
F,29,married,univ,1,part_time,5,5,31875,yes,45935,owner,3,6253,debt_consol,12,no,no
M,31,divorced,univ,1,part_time,0,10,47813,no,0,owner,13,11418,other,43,yes,no
F,35,single,univ,0,self_employ,9,8,95625,no,0,tenant,15,85610,debt_consol,60,no,yes
M,29,divorced,postgrad,1,full_time,3,5,85000,no,0,owner_morg,4,60452,home_improv,41,yes,no
M,23,widowed,univ,1,full_time,2,4,53125,no,0,tenant,8,40649,debt_consol,44,no,no
M,29,divorced,highsch,2,unemployed,0,2,0,no,0,tenant,5,10332,other,26,no,yes
F,22,single,univ,0,full_time,0,1,53125,no,0,owner,5,8153,wedding,7,yes,no
M,31,single,postgrad,0,full_time,2,5,127500,no,0,owner_morg,1,9121,debt_consol,6,no,yes
M,36,married,univ,1,part_time,8,8,47813,yes,51738,owner,6,23578,other,56,yes,no
F,27,married,highsch,2,part_time,5,5,19125,yes,57222,owner_morg,5,58440,debt_consol,37,yes,no
F,24,single,highsch,0,full_time,1,2,31875,no,0,owner_morg,7,16027,wedding,60,no,yes
M,26,divorced,basic,2,self_employ,0,1,25500,no,0,owner_morg,7,23309,vehicle,25,yes,yes
F,25,single,univ,0,part_time,1,3,31875,no,0,tenant,5,24191,vehicle,53,no,yes
M,39,divorced,univ,3,full_time,5,15,79688,no,0,owner_morg,3,62257,debt_consol,52,yes,no
M,31,divorced,basic,3,unemployed,0,2,0,no,0,tenant,1,18142,vehicle,55,no,yes
M,33,married,postgrad,3,unemployed,0,2,0,yes,3652,owner,15,15080,debt_consol,54,yes,no
F,23,widowed,univ,0,unemployed,0,1,0,no,0,owner_morg,7,9825,wedding,11,yes,no
F,27,married,basic,2,full_time,1,6,21250,yes,53709,owner,4,64091,home_improv,60,yes,no
M,33,divorced,highsch,1,part_time,4,7,28688,no,0,tenant,2,23736,vehicle,42,no,yes
M,30,married,basic,1,part_time,3,5,19125,yes,20711,owner,9,29083,holidays,55,no,no
F,29,divorced,postgrad,2,full_time,1,6,85000,no,0,tenant,10,44380,debt_consol,35,no,yes
F,50,widowed,highsch,2,full_time,1,9,55781,no,0,tenant,1,33102,debt_consol,44,no,no
M,28,divorced,univ,1,unemployed,0,6,0,no,0,tenant,3,12757,vehicle,27,no,yes
F,32,single,postgrad,0,full_time,2,9,127500,no,0,owner_morg,12,56701,debt_consol,28,yes,no
M,41,widowed,highsch,2,part_time,8,18,28688,no,0,owner,9,7160,wedding,7,yes,no
M,29,single,highsch,0,part_time,5,9,19125,no,0,owner,3,7676,wedding,10,yes,yes
M,31,single,postgrad,0,full_time,0,3,127500,no,0,owner_morg,12,67692,debt_consol,53,yes,no
M,38,married,univ,1,full_time,8,9,79688,yes,31274,tenant,5,23982,debt_consol,29,no,no
M,40,divorced,highsch,1,full_time,0,17,47813,no,0,owner,13,6387,vehicle,7,yes,no
F,32,widowed,highsch,2,full_time,6,7,47813,no,0,tenant,7,45655,debt_consol,32,no,no
M,54,single,univ,0,full_time,16,13,92969,no,0,owner_morg,4,16952,other,47,yes,no
M,25,single,highsch,0,self_employ,1,1,38250,no,0,owner,2,5930,vehicle,9,yes,no
M,35,married,postgrad,1,part_time,9,10,76500,yes,72074,owner,6,114130,home_improv,62,no,no
M,22,single,highsch,0,part_time,2,2,19125,no,0,tenant,5,8399,other,12,no,yes
F,39,divorced,highsch,1,self_employ,9,8,57375,no,0,tenant,10,51295,other,55,no,yes
F,37,divorced,highsch,3,full_time,4,7,47813,no,0,tenant,12,42671,other,38,no,yes
M,29,married,postgrad,1,part_time,5,5,51000,no,0,tenant,7,37835,debt_consol,58,no,no
F,37,married,univ,0,self_employ,2,5,95625,no,0,tenant,7,86011,debt_consol,43,no,yes
F,24,married,highsch,1,unemployed,0,4,0,no,0,owner,8,18111,vehicle,52,no,no
F,24,single,univ,0,full_time,0,1,53125,no,0,tenant,4,18512,debt_consol,52,no,yes
F,28,single,postgrad,0,full_time,2,5,85000,no,0,tenant,5,9382,debt_consol,7,no,yes
F,33,divorced,highsch,1,full_time,0,11,47813,no,0,owner_morg,11,9129,vehicle,9,no,yes
F,31,single,highsch,0,part_time,1,10,28688,no,0,tenant,9,27815,other,33,no,yes
F,27,single,univ,0,unemployed,0,6,0,no,0,tenant,1,13559,vehicle,41,no,yes
F,31,divorced,postgrad,0,full_time,7,6,127500,no,0,owner_morg,15,10688,debt_consol,24,no,yes
F,25,divorced,basic,0,self_employ,4,4,25500,no,0,owner_morg,2,6925,vehicle,7,yes,no
F,31,married,univ,2,self_employ,4,6,95625,yes,42144,owner_morg,1,105522,debt_consol,60,yes,no
F,24,divorced,univ,0,part_time,2,4,31875,no,0,tenant,8,19088,debt_consol,32,no,yes
F,26,divorced,highsch,2,unemployed,0,2,0,no,0,tenant,3,15044,wedding,44,no,yes
M,37,married,postgrad,2,unemployed,0,13,0,yes,18016,owner,6,14994,vehicle,49,no,no
F,25,single,univ,0,full_time,1,6,53125,no,0,tenant,6,15877,debt_consol,44,no,yes
F,27,divorced,highsch,2,self_employ,5,4,38250,no,0,tenant,2,26674,other,33,no,no
M,42,widowed,highsch,2,self_employ,4,9,57375,no,0,owner,11,31961,home_improv,45,yes,no
F,23,married,highsch,1,full_time,1,1,31875,yes,53538,tenant,8,49770,debt_consol,34,no,yes
F,34,single,postgrad,0,full_time,1,2,127500,no,0,tenant,2,110752,debt_consol,93,no,yes
F,35,single,highsch,0,full_time,1,10,47813,no,0,owner_morg,2,46290,home_improv,44,no,no
F,28,married,highsch,0,unemployed,0,6,0,yes,38689,tenant,5,12480,other,34,no,yes
M,25,married,univ,2,unemployed,0,4,0,yes,44952,tenant,10,26473,vehicle,60,no,no
M,30,widowed,highsch,1,self_employ,6,7,57375,no,0,owner_morg,3,8359,vehicle,8,yes,no
F,30,married,highsch,1,self_employ,5,4,57375,yes,47327,owner_morg,13,58137,home_improv,49,yes,yes
M,30,divorced,postgrad,1,full_time,1,6,127500,no,0,owner,6,69750,debt_consol,28,no,yes
F,26,divorced,highsch,2,full_time,3,6,31875,no,0,tenant,7,28523,debt_consol,34,no,no
M,29,divorced,univ,0,self_employ,3,4,63750,no,0,owner_morg,1,59239,home_improv,51,yes,no
F,29,single,univ,0,unemployed,0,6,0,no,0,owner,5,8442,wedding,9,yes,yes
F,32,married,postgrad,2,part_time,5,4,76500,yes,34576,owner_morg,3,19000,vehicle,46,no,no
M,27,married,highsch,1,full_time,3,3,31875,yes,46652,tenant,7,11040,other,28,no,no
M,39,single,univ,0,full_time,5,16,79688,no,0,owner,12,5573,wedding,9,yes,yes
F,32,divorced,highsch,2,unemployed,0,3,0,no,0,tenant,12,7253,other,6,no,yes
M,28,widowed,highsch,0,part_time,3,3,19125,no,0,tenant,1,5019,other,7,no,no
F,39,married,postgrad,1,self_employ,10,14,153000,yes,152282,owner_morg,8,216487,home_improv,93,yes,no
F,20,married,basic,1,part_time,1,2,12750,yes,50767,owner_morg,4,35901,home_improv,33,no,no
M,29,widowed,univ,1,self_employ,3,4,63750,no,0,tenant,3,44350,other,40,yes,no
F,34,single,univ,0,part_time,6,10,47813,no,0,tenant,15,29615,wedding,27,no,no
F,28,divorced,highsch,2,unemployed,0,2,0,no,0,tenant,3,10931,other,36,no,yes
F,23,single,basic,0,part_time,2,2,12750,no,0,tenant,4,13280,debt_consol,40,no,no
F,49,married,univ,1,self_employ,16,14,95625,yes,72139,tenant,1,121394,debt_consol,65,no,no
F,22,single,univ,0,full_time,2,2,53125,no,0,tenant,5,47430,debt_consol,54,yes,no
M,35,married,highsch,1,full_time,6,6,47813,yes,57073,tenant,13,59576,other,58,no,no
M,34,single,univ,0,part_time,7,10,47813,no,0,owner,6,46916,home_improv,41,no,yes
F,30,divorced,postgrad,0,full_time,6,5,127500,no,0,owner_morg,3,112967,debt_consol,84,yes,no
F,24,single,basic,0,unemployed,0,5,0,no,0,tenant,6,13204,vehicle,49,no,yes
M,32,married,highsch,2,part_time,6,10,28688,no,0,tenant,8,25557,other,52,no,yes
F,30,married,highsch,1,unemployed,0,0,0,yes,49001,tenant,1,38225,other,51,no,no
F,41,single,basic,0,full_time,7,12,31875,no,0,tenant,8,5373,debt_consol,9,no,no
F,31,divorced,highsch,0,self_employ,1,4,57375,no,0,tenant,8,55734,debt_consol,53,no,yes
F,26,widowed,highsch,2,part_time,2,2,19125,no,0,owner_morg,10,16467,wedding,50,yes,no
M,33,married,basic,0,unemployed,0,10,0,yes,47556,tenant,10,22481,debt_consol,36,no,no
